6.05739	2.24961	0.0120263	-0.0134816	0.603388	-0.159485	-0.00809098	-0.107599	0.185632	-0.105742	-0.051718	0.0873476	0.366584
6.18204	2.11553	0.119258	0.094432	0.469891	-0.189529	0.14075	0.312327	0.106052	0.162738	0.145496	0.203514	0.140669
6.61421	2.06663	0.0194418	0.079145	0.405309	-0.153533	-0.141001	0.197376	0.244138	0.143619	0.0788927	0.134761	0.0500558
6.54519	2.26061	0.050124	-0.379752	0.393239	-0.191898	0.0504208	0.366395	0.144342	0.0348425	-0.0241547	0.180121	0.0296988
5.26201	2.34417	-0.017138	-0.000174755	0.276566	-0.0980557	0.320612	0.633824	0.262514	0.0604931	0.134303	0.214915	0.099293
5.79244	1.92173	-0.114277	0.0907288	0.738372	-0.000293292	0.411191	0.52053	0.130882	-0.185439	-0.0609962	0.0358151	0.0619281
5.45349	1.70001	0.0498282	0.00253068	0.464321	0.426652	-0.0093128	0.657685	0.211154	0.17274	0.160522	0.115878	0.0569447
5.37707	1.62181	0.182271	0.0154435	0.71143	0.607858	0.253851	0.628734	0.202987	-0.154661	0.10345	0.00245147	0.100523
5.73692	1.48042	0.12772	-0.100362	0.395606	0.483098	0.0624616	0.453036	0.30882	0.147223	0.302441	-0.146342	-0.0730632
5.18701	1.78093	0.420168	0.0246883	0.114404	0.711718	0.308923	0.459982	0.148388	0.168847	-0.0161248	-0.0794162	0.128018
5.57167	1.5795	0.236403	-0.205917	0.328936	0.437786	-0.00468441	0.56297	0.434444	-0.0929683	0.095482	-0.102936	0.131185
5.06856	1.74146	0.308524	-0.00799447	0.340612	0.470548	-0.08214	0.399969	0.242138	0.32971	0.166259	-0.0120426	0.0705905
4.89196	1.57016	0.667154	0.272266	0.425826	0.220916	-0.0999885	0.446936	0.329362	0.157633	0.0199665	0.082249	0.0995395
4.88788	1.55699	0.633494	0.402148	0.361659	0.142817	-0.0752758	0.183638	0.304273	0.0430979	0.182399	0.28719	0.203157
4.4932	1.57595	0.608932	0.531631	0.437158	0.260681	-0.165569	0.142838	0.0675087	0.0827915	0.204216	0.222619	0.198203
4.54773	1.49854	0.49385	0.461753	0.487813	0.0769371	-0.216381	0.0431252	0.0655385	-0.14186	0.0585657	0.345928	0.225366
4.36587	1.28483	0.617109	0.503033	0.424711	0.179959	-0.0954924	0.00368588	0.0107782	-0.0543511	0.0248377	0.320965	0.12724
5.34623	1.7484	0.407365	0.192112	0.555118	-0.0241543	-0.266141	0.146189	0.14417	-0.0938443	0.0179817	0.18014	0.118559
5.17027	1.53043	0.735894	0.495842	0.465971	0.362971	-0.213433	0.318154	-0.0240774	0.0515896	0.0227232	0.0841005	0.131052
5.3484	1.37092	0.803646	0.540527	0.606253	0.138189	-0.342606	0.305225	-0.0185218	-0.00296351	0.0438641	0.238664	0.161572
5.55569	1.65731	0.8684	0.104007	0.272984	0.201641	-0.241999	0.246759	0.0225522	0.217216	0.0900273	0.267051	0.228138
5.60873	1.50009	0.883432	0.141321	0.344058	0.129468	-0.0739005	0.459521	0.219499	0.160004	-0.0868323	0.142173	0.0385028
6.04918	1.40569	0.703623	-0.257727	0.147937	0.0415626	-0.0393174	0.4309	0.297602	0.26071	0.0636916	0.146797	0.0320139
5.61741	1.76521	0.451341	0.0561022	0.524873	0.432123	0.0505446	0.504005	0.26336	0.0746829	0.0865382	-0.0524987	0.0316415
5.88758	1.27247	0.685534	-0.200203	0.368465	0.154295	0.0342538	0.364532	0.282716	0.293005	-0.0822793	0.093193	-0.0629225
5.65394	1.52313	0.585408	-0.336029	0.0708256	0.703899	0.0695277	0.391517	0.235094	0.290313	0.0572593	-0.0276731	0.100296
5.39969	1.77274	0.427986	0.0969025	0.38993	0.408387	0.143384	0.426862	0.237949	0.294983	-0.0469581	-0.0520096	0.0354436
6.07256	1.7403	-0.0798294	-0.217912	0.145527	0.496547	0.096553	0.303975	0.2634	0.142999	0.00320107	0.00788985	0.119128
6.63499	0.949583	-0.318928	0.113186	0.425861	0.237958	0.297025	0.206818	0.305678	0.220693	0.16756	0.0578877	-0.0761308
7.06393	0.582544	-0.497916	-0.193422	0.308407	0.085837	0.136687	0.230694	0.156066	0.0505524	0.101353	-0.0534852	0.0562343
7.24635	0.083228	-0.40942	0.0157547	0.226464	0.174039	-0.0450337	0.0944994	0.331234	0.208701	0.106693	0.15676	-0.212502
7.14538	0.145498	-0.368189	0.116216	0.459668	-0.0171375	-0.0855833	0.026751	0.56748	0.16145	0.0280584	0.068975	-0.0329271
6.98541	-0.148396	-0.387353	0.250239	0.373781	-0.160516	-0.0866066	0.151635	0.326348	0.108725	0.0443964	0.211708	-0.0666834
6.87653	0.00791667	-0.226724	0.411608	0.281839	-0.0727186	-0.222376	0.135334	0.0316171	0.05811	0.026156	0.105019	-0.0344816
6.58646	0.282216	-0.390384	0.121714	0.125526	-0.121529	-0.00471394	0.17285	0.270802	0.0680895	0.0633176	0.22956	-0.000715385
6.18342	0.451367	-0.277657	0.223316	0.280819	-0.122663	-0.161832	0.0325903	0.375073	0.19611	0.207166	0.147231	-0.0380907
5.7139	0.833763	-0.313693	0.0172726	0.0942193	-0.15678	-0.121446	0.188443	0.233524	0.0794904	0.00966839	0.231363	0.17782
5.8914	1.13961	-0.0581938	0.181448	0.0796045	-0.114575	-0.260353	-0.174741	0.289888	-0.0294541	0.0900598	0.230989	0.144845
6.32107	2.18385	0.133874	0.439033	0.366348	0.00496146	-0.416136	-0.125575	0.109305	-0.0442827	0.115488	0.172754	0.0508515
5.70973	2.12191	0.424916	0.427538	0.284872	0.149256	-0.256066	0.135285	0.106396	0.0323874	0.0827901	0.15355	0.180048
5.67369	2.61362	0.53238	0.275173	0.451211	0.170469	-0.321779	0.271301	0.0945138	-0.0752939	-0.121113	0.111848	0.179319
5.28989	1.90413	0.628534	0.354419	0.619234	0.450157	-0.33113	0.174107	0.0176791	0.0495021	0.0652027	-0.00201231	0.132896
4.38303	1.98285	0.917331	0.730184	0.621863	0.372268	-0.0444835	0.345809	0.215343	0.168281	-0.0933671	0.0639154	0.107888
4.14783	1.66649	0.66514	0.566087	0.352189	0.255241	-0.0206485	0.409654	0.228597	0.0864126	0.0517618	-0.0302705	0.00668178
4.34945	1.0846	0.701629	0.72748	0.553582	0.448098	0.132717	0.275629	0.447144	0.0258944	-0.187085	0.196761	0.0691823
4.17545	1.1481	0.636298	0.596443	0.484829	0.512469	-0.0158047	0.261382	0.37894	-0.0525213	-0.0625604	0.161296	0.107267
4.52032	1.23594	0.43025	0.442384	0.579892	0.430576	-0.244381	-0.0530035	0.223402	-0.111849	0.0297766	0.178968	0.123428
5.02909	1.73362	0.68644	0.662921	0.425164	0.226315	-0.352767	-0.00233049	0.00573396	-0.306236	-0.14314	0.00109243	0.042046
5.11932	1.68332	0.465979	0.299586	0.346827	0.0526549	-0.334322	0.0453161	0.0643807	-0.307924	-0.106433	0.0633807	0.136914
5.12986	1.71962	0.444894	0.394914	0.168637	0.00292246	-0.365781	-0.13972	0.0496169	-0.306351	-0.180473	-0.00385116	0.050142
5.62535	2.0732	0.601332	0.458452	0.25165	0.21765	-0.533188	0.163533	-0.0976516	-0.354991	-0.131558	-0.0548449	0.163524
5.77636	2.15557	0.650472	0.408174	0.365978	0.267293	-0.259549	0.0519257	0.0848271	-0.168959	-0.0161379	0.0728708	0.153301
6.38601	2.54208	0.158337	0.497332	0.0793937	0.230586	-0.226389	-0.156732	0.0208397	-0.302296	-0.0191484	0.188649	0.0725675
6.9574	2.08147	0.216679	0.148531	-0.186445	0.209667	-0.268402	-0.10355	0.150673	-0.146131	-0.0128843	0.0163114	0.0930808
6.04129	1.99256	0.380836	0.373796	-0.181296	0.397253	-0.165003	0.0522702	0.105561	-0.0548675	0.0528804	0.146649	0.327383
6.20797	2.14803	0.343359	0.488769	-0.220018	0.340607	-0.0906936	-0.0793051	0.110491	-0.0373552	-0.0168699	0.15711	0.2638
6.84354	2.22588	0.028287	0.298675	-0.31343	0.229003	-0.11068	-0.159296	0.107736	-0.0968957	-0.087552	0.110154	0.201731
5.86309	2.09403	0.374531	0.3669	-0.377416	0.214725	0.0717579	-0.114132	0.150076	0.109545	0.00186907	0.258652	0.232813
5.8853	2.16809	0.483704	0.427338	-0.330048	0.356431	-0.00523721	-0.1679	0.238049	0.0323169	0.0121814	0.272308	0.153235
6.30789	2.29978	0.595403	0.0233354	-0.4493	0.268663	0.0762854	-0.341404	0.0643591	0.14529	-0.0667915	0.193051	-0.0203025
5.78756	1.84965	0.757921	0.365451	-0.569637	0.426993	-0.0195716	0.0021289	0.191601	0.127136	0.0310968	0.247477	0.163596
5.57925	2.00314	0.877858	0.399974	-0.534586	0.369975	0.106988	-0.0347757	0.175233	0.0886028	0.0820287	0.341319	0.176826
5.96591	1.76816	0.852568	0.340038	-0.434664	0.418576	0.166464	-0.106372	0.183023	-0.05591	-0.0960948	0.226091	-0.0288063
5.75644	1.68223	0.763479	0.362491	-0.487706	0.382183	0.105261	0.0508182	0.224718	0.22181	0.160213	0.371033	0.173143
5.83296	1.91852	0.859635	0.196123	-0.367062	0.523828	0.0547017	0.108153	0.206012	0.0756804	-0.0864451	0.164995	0.0703698
6.30195	1.42009	0.512048	0.486517	-0.288891	0.287106	-0.189907	0.313514	0.4267	0.0497812	-0.0628012	0.321456	0.153733
5.64751	1.42093	0.435419	0.656394	-0.0611613	0.204658	-0.0104306	0.533624	0.280566	0.15244	0.0978627	0.151155	0.159024
5.72593	1.54106	0.466637	0.689968	0.00246586	0.252756	-0.163455	0.206182	0.338442	0.191038	0.0958952	0.113842	0.132504
6.20366	0.699691	-0.0889296	0.840517	0.0816488	-0.00292369	0.375329	0.25921	0.242606	0.293082	0.261849	0.138665	-0.0541711
6.23861	0.366926	-0.0984362	1.03154	0.097262	0.15996	0.581491	0.21248	0.16219	0.151922	0.0689346	0.0980922	0.0934059
6.55874	0.139067	-0.239182	0.719665	0.235783	0.21458	0.185503	0.30238	0.199923	0.349568	-0.0852288	0.0420775	0.180983
6.76014	-0.251956	-0.360125	0.73498	0.331655	-0.0527141	0.220175	0.380485	-0.0332535	0.139759	0.0516346	0.0918465	0.0828782
6.54906	0.126673	-0.367386	0.80937	0.469554	-0.0999809	0.0631651	0.28724	0.229518	0.238888	0.0382151	0.140761	-0.0114232
6.83213	-0.0529512	-0.461849	0.691398	0.48837	-0.100094	-0.0386294	0.41414	0.333046	0.121137	-0.0219642	0.119997	-0.0142855
6.77441	0.387624	-0.768627	0.497578	0.456878	-0.0454419	-0.0144515	0.413892	0.226222	0.0721834	0.0274237	0.0278492	0.0236315
7.08305	0.313577	-0.725343	0.242049	0.288423	0.0470342	-0.123922	0.258177	0.299094	0.279083	-0.0815957	0.0188664	0.06
6.61272	0.628519	-0.386084	0.439176	0.436541	-0.11385	0.0631336	0.368476	0.349568	0.290228	0.0175458	0.0208907	-0.09628
6.90964	0.79407	-0.781838	0.10785	0.278691	0.233405	0.0630276	0.471573	0.154831	0.0431226	-0.0182332	-0.0285378	0.0687457
5.89692	1.40944	-0.240835	0.181906	0.387128	0.394701	0.236526	0.523748	0.188399	0.0968104	-0.0837754	0.00168377	0.17785
5.74381	1.69489	-0.166608	0.205629	0.454436	0.389843	0.232868	0.434208	0.232944	-0.0225772	-0.0629314	0.0146975	0.104625
5.50748	1.77591	-0.177217	0.0466521	0.479071	0.49288	0.144088	0.477803	0.249265	0.173548	-0.0318819	-0.00304016	0.174176
5.38404	1.7659	-0.0392061	0.420384	0.616678	0.457911	0.303615	0.528254	0.296121	-0.0388088	-0.0501846	-0.0175895	0.0973264
5.60381	1.68927	-0.133556	0.0608251	-0.010054	0.32834	0.355477	0.664987	0.341753	-0.0620302	-0.000623183	0.15338	0.157006
5.37237	1.65567	-0.100556	0.164902	0.347764	0.542601	0.287104	0.5379	0.196517	0.135884	-0.036996	-0.0232626	0.238476
5.73807	1.86479	-0.11442	0.0521907	0.460798	0.380159	0.274685	0.447811	0.243261	0.0757899	0.0127994	-0.0725506	-0.0230424
5.8309	1.93279	-0.00493796	-0.200971	0.00712641	0.352351	0.25693	0.751979	0.297363	-0.0253355	-0.0608782	0.0731098	0.198326
5.3309	1.74382	-0.14226	0.0570578	0.17339	0.554479	0.136994	0.66208	0.0897354	0.215037	0.12943	-0.037438	0.225027
5.80873	1.718	-0.199129	-0.0373769	0.0832098	0.392358	0.11673	0.646883	0.164716	0.0117209	0.027471	0.0384581	0.16356
5.26427	1.99673	-0.168712	0.143791	0.21288	0.306515	-0.0382375	0.683314	0.134707	0.298733	0.2101	-0.0380794	0.140386
5.20824	2.1242	0.025302	0.191859	0.0762071	-0.0612149	-0.0501046	0.571478	0.192849	0.220171	0.0876114	-0.018039	-0.00616649
4.65291	2.02354	0.258769	0.240497	0.00787434	0.228191	0.0561347	0.553284	0.17349	0.30016	0.0618647	-0.0586532	0.148365
3.86953	1.93878	0.364223	0.530498	0.0596607	0.0957105	0.0912058	0.293789	0.174131	0.180256	0.0291522	0.138735	0.210238
3.55515	1.5437	0.432235	0.526399	0.217417	0.336189	0.491123	0.447161	0.22106	0.229047	-0.0105641	0.0272751	0.165719
3.94816	1.59017	0.121745	0.544053	0.31683	-0.12925	-0.087305	0.29826	0.0689587	0.042834	0.244168	0.261788	0.0695262
3.61097	1.31699	0.286358	0.468649	0.225961	0.020783	0.351428	0.538515	0.241371	0.108165	0.102891	0.151661	0.0391418
4.08271	1.15848	0.35214	0.351759	-0.0491502	0.323418	0.26757	0.345998	0.345058	0.0290329	0.102337	0.00924605	0.0196116
3.95276	1.20311	0.307452	0.255369	0.110572	0.102931	0.245324	0.343172	0.186939	0.165376	0.128929	0.0374006	0.0198979
3.71041	1.12666	0.325736	0.307801	0.244515	0.276237	0.132144	0.212819	0.193172	0.0962797	-0.00506924	0.308601	0.107804
3.43868	1.02496	0.383715	0.318811	0.248116	0.215618	0.17364	0.29876	0.365881	0.125894	0.147707	0.0609944	0.0548613
